model_rel_path	input_json	java_layout_json	java_status	java_error	rust_layout_json	rust_status	rust_error
tickets/core/056_portLabelPlacement.elkt	/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity_tickets/java/input/tickets/core/056_portLabelPlacement.elkt.json	/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity_tickets/java/layout/tickets/core/056_portLabelPlacement.elkt.json	ok		perf/model_parity_step51_trace_added/rust/layout/tickets/core/056_portLabelPlacement.elkt.json	ok	
tickets/layered/182_minNodeSizeForHierarchicalNodes.elkt	/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity_tickets/java/input/tickets/layered/182_minNodeSizeForHierarchicalNodes.elkt.json	/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity_tickets/java/layout/tickets/layered/182_minNodeSizeForHierarchicalNodes.elkt.json	ok		perf/model_parity_step51_trace_added/rust/layout/tickets/layered/182_minNodeSizeForHierarchicalNodes.elkt.json	ok	
tickets/layered/405_differentPortLabelPositionsTwoWestOutsideNextToPort.elkt	/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity_tickets/java/input/tickets/layered/405_differentPortLabelPositionsTwoWestOutsideNextToPort.elkt.json	/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity_tickets/java/layout/tickets/layered/405_differentPortLabelPositionsTwoWestOutsideNextToPort.elkt.json	ok		perf/model_parity_step51_trace_added/rust/layout/tickets/layered/405_differentPortLabelPositionsTwoWestOutsideNextToPort.elkt.json	ok	
tickets/layered/515_polylineOverNodeIncOut.elkt	/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity_tickets/java/input/tickets/layered/515_polylineOverNodeIncOut.elkt.json	/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity_tickets/java/layout/tickets/layered/515_polylineOverNodeIncOut.elkt.json	ok		perf/model_parity_step51_trace_added/rust/layout/tickets/layered/515_polylineOverNodeIncOut.elkt.json	ok	
tickets/layered/515_polylineOverNodeOutgoing.elkt	/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity_tickets/java/input/tickets/layered/515_polylineOverNodeOutgoing.elkt.json	/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity_tickets/java/layout/tickets/layered/515_polylineOverNodeOutgoing.elkt.json	ok		perf/model_parity_step51_trace_added/rust/layout/tickets/layered/515_polylineOverNodeOutgoing.elkt.json	ok	
