model_rel_path	status	diff_count	top_category	first_diff	java_layout_json	rust_layout_json
realworld/ptolemy/flattened/backtrack_trialmodule_TrialModule.elkg	drift	20	section	children[0]/y: number mismatch (437.6666666666667 != 427.6666666666667)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/backtrack_trialmodule_TrialModule.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/backtrack_trialmodule_TrialModule.elkg.json
realworld/ptolemy/flattened/backtrack_trialmodule_TrialModule.elkt	drift	20	section	children[0]/y: number mismatch (437.6666666666667 != 427.6666666666667)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/backtrack_trialmodule_TrialModule.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/backtrack_trialmodule_TrialModule.elkt.json
realworld/ptolemy/flattened/backtrack_trialmodule_TrialModuleNonBacktrack.elkg	drift	20	coordinate	children[0]/y: number mismatch (51.5 != 42.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/backtrack_trialmodule_TrialModuleNonBacktrack.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/backtrack_trialmodule_TrialModuleNonBacktrack.elkg.json
realworld/ptolemy/flattened/backtrack_trialmodule_TrialModuleNonBacktrack.elkt	drift	20	coordinate	children[0]/y: number mismatch (51.5 != 42.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/backtrack_trialmodule_TrialModuleNonBacktrack.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/backtrack_trialmodule_TrialModuleNonBacktrack.elkt.json
realworld/ptolemy/flattened/de_printingpress_PrintingPress-Validation.elkg	drift	20	coordinate	children[0]/y: number mismatch (989.8333333333335 != 982.3333333333335)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/de_printingpress_PrintingPress-Validation.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/de_printingpress_PrintingPress-Validation.elkg.json
realworld/ptolemy/flattened/de_printingpress_PrintingPress-Validation.elkt	drift	20	coordinate	children[0]/y: number mismatch (989.8333333333335 != 982.3333333333335)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/de_printingpress_PrintingPress-Validation.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/de_printingpress_PrintingPress-Validation.elkt.json
realworld/ptolemy/flattened/ptera_adaptivecarwash_AdaptiveCarWash.elkg	drift	20	coordinate	children[1]/y: number mismatch (182.5 != 172.5)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptera_adaptivecarwash_AdaptiveCarWash.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptera_adaptivecarwash_AdaptiveCarWash.elkg.json
realworld/ptolemy/flattened/ptera_adaptivecarwash_AdaptiveCarWash.elkt	drift	20	coordinate	children[1]/y: number mismatch (182.5 != 172.5)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptera_adaptivecarwash_AdaptiveCarWash.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptera_adaptivecarwash_AdaptiveCarWash.elkt.json
realworld/ptolemy/flattened/ptera_adaptivecarwash_AdaptiveCarWashFSM.elkg	drift	2	section	edges[11]/sections[0]/bendPoints[1]/y: number mismatch (152.5 != 232.5)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptera_adaptivecarwash_AdaptiveCarWashFSM.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptera_adaptivecarwash_AdaptiveCarWashFSM.elkg.json
realworld/ptolemy/flattened/ptera_adaptivecarwash_AdaptiveCarWashFSM.elkt	drift	2	section	edges[11]/sections[0]/bendPoints[1]/y: number mismatch (152.5 != 232.5)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptera_adaptivecarwash_AdaptiveCarWashFSM.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptera_adaptivecarwash_AdaptiveCarWashFSM.elkt.json
realworld/ptolemy/flattened/ptera_simultaneouscarwash_SimultaneousCarWash.elkg	drift	12	section	children[3]/y: number mismatch (392.0 != 382.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptera_simultaneouscarwash_SimultaneousCarWash.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptera_simultaneouscarwash_SimultaneousCarWash.elkg.json
realworld/ptolemy/flattened/ptera_simultaneouscarwash_SimultaneousCarWash.elkt	drift	12	section	children[3]/y: number mismatch (392.0 != 382.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptera_simultaneouscarwash_SimultaneousCarWash.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptera_simultaneouscarwash_SimultaneousCarWash.elkt.json
realworld/ptolemy/flattened/ptera_trafficlight_TrafficLight.elkg	drift	10	section	children[5]/y: number mismatch (42.0 != 32.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptera_trafficlight_TrafficLight.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptera_trafficlight_TrafficLight.elkg.json
realworld/ptolemy/flattened/ptera_trafficlight_TrafficLight.elkt	drift	10	section	children[5]/y: number mismatch (42.0 != 32.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptera_trafficlight_TrafficLight.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptera_trafficlight_TrafficLight.elkt.json
realworld/ptolemy/flattened/ptides_multiplatformtdma_MultiPlatformTDMA.elkg	drift	20	section	children[37]/y: number mismatch (42.0 != 32.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptides_multiplatformtdma_MultiPlatformTDMA.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptides_multiplatformtdma_MultiPlatformTDMA.elkg.json
realworld/ptolemy/flattened/ptides_multiplatformtdma_MultiPlatformTDMA.elkt	drift	20	section	children[37]/y: number mismatch (42.0 != 32.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptides_multiplatformtdma_MultiPlatformTDMA.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptides_multiplatformtdma_MultiPlatformTDMA.elkt.json
realworld/ptolemy/flattened/ptides_printingpress_PrintingPress.elkg	drift	20	coordinate	children[1]/y: number mismatch (1950.6666666666665 != 1943.1666666666665)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptides_printingpress_PrintingPress.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptides_printingpress_PrintingPress.elkg.json
realworld/ptolemy/flattened/ptides_printingpress_PrintingPress.elkt	drift	20	coordinate	children[1]/y: number mismatch (1950.6666666666665 != 1943.1666666666665)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptides_printingpress_PrintingPress.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptides_printingpress_PrintingPress.elkt.json
realworld/ptolemy/flattened/ptides_trex_TREX.elkg	drift	20	coordinate	children[2]/y: number mismatch (42.0 != 32.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptides_trex_TREX.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptides_trex_TREX.elkg.json
realworld/ptolemy/flattened/ptides_trex_TREX.elkt	drift	20	coordinate	children[2]/y: number mismatch (42.0 != 32.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptides_trex_TREX.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptides_trex_TREX.elkt.json
realworld/ptolemy/flattened/ptides_trex_TREXNetworkV1.elkg	drift	20	coordinate	children[18]/y: number mismatch (133.0 != 123.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptides_trex_TREXNetworkV1.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptides_trex_TREXNetworkV1.elkg.json
realworld/ptolemy/flattened/ptides_trex_TREXNetworkV1.elkt	drift	20	coordinate	children[18]/y: number mismatch (133.0 != 123.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptides_trex_TREXNetworkV1.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptides_trex_TREXNetworkV1.elkt.json
realworld/ptolemy/flattened/ptides_trex_TREXNoNetworkAllDigital.elkg	drift	20	coordinate	children[0]/y: number mismatch (1017.3333333333335 != 1027.3333333333335)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptides_trex_TREXNoNetworkAllDigital.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptides_trex_TREXNoNetworkAllDigital.elkg.json
realworld/ptolemy/flattened/ptides_trex_TREXNoNetworkAllDigital.elkt	drift	20	coordinate	children[0]/y: number mismatch (1017.3333333333335 != 1027.3333333333335)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptides_trex_TREXNoNetworkAllDigital.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptides_trex_TREXNoNetworkAllDigital.elkt.json
realworld/ptolemy/flattened/ptolemy_probabilisticmodels_ChannelFaultModel.elkg	drift	20	section	children[0]/y: number mismatch (396.0 != 386.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptolemy_probabilisticmodels_ChannelFaultModel.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptolemy_probabilisticmodels_ChannelFaultModel.elkg.json
realworld/ptolemy/flattened/ptolemy_probabilisticmodels_ChannelFaultModel.elkt	drift	20	section	children[0]/y: number mismatch (396.0 != 386.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/ptolemy_probabilisticmodels_ChannelFaultModel.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity_step49_prevcode/rust/realworld/ptolemy/flattened/ptolemy_probabilisticmodels_ChannelFaultModel.elkt.json
