model_rel_path	status	diff_count	top_category	first_diff	java_layout_json	rust_layout_json
realworld/ptolemy/flattened/gt_constoptimization_BaseModel.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/gt_constoptimization_BaseModel.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/gt_constoptimization_BaseModel.elkg.json
realworld/ptolemy/flattened/gt_constoptimization_BaseModel.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/gt_constoptimization_BaseModel.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/gt_constoptimization_BaseModel.elkt.json
realworld/ptolemy/flattened/gt_diningphilosophers_DiningPhilosophers.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/gt_diningphilosophers_DiningPhilosophers.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/gt_diningphilosophers_DiningPhilosophers.elkg.json
realworld/ptolemy/flattened/gt_diningphilosophers_DiningPhilosophers.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/gt_diningphilosophers_DiningPhilosophers.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/gt_diningphilosophers_DiningPhilosophers.elkt.json
realworld/ptolemy/flattened/gt_mapreduce_MapReduce.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/gt_mapreduce_MapReduce.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/gt_mapreduce_MapReduce.elkg.json
realworld/ptolemy/flattened/gt_mapreduce_MapReduce.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/gt_mapreduce_MapReduce.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/gt_mapreduce_MapReduce.elkt.json
realworld/ptolemy/flattened/gt_modelgeneration_ModelGeneration.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/gt_modelgeneration_ModelGeneration.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/gt_modelgeneration_ModelGeneration.elkg.json
realworld/ptolemy/flattened/gt_modelgeneration_ModelGeneration.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/gt_modelgeneration_ModelGeneration.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/gt_modelgeneration_ModelGeneration.elkt.json
realworld/ptolemy/flattened/gt_modelgeneration_ModelGenerationDDF.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/gt_modelgeneration_ModelGenerationDDF.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/gt_modelgeneration_ModelGenerationDDF.elkg.json
realworld/ptolemy/flattened/gt_modelgeneration_ModelGenerationDDF.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/gt_modelgeneration_ModelGenerationDDF.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/gt_modelgeneration_ModelGenerationDDF.elkt.json
realworld/ptolemy/flattened/hdf_adaptivecoding_AdaptiveCoding.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/hdf_adaptivecoding_AdaptiveCoding.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/hdf_adaptivecoding_AdaptiveCoding.elkg.json
realworld/ptolemy/flattened/hdf_adaptivecoding_AdaptiveCoding.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/hdf_adaptivecoding_AdaptiveCoding.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/hdf_adaptivecoding_AdaptiveCoding.elkt.json
realworld/ptolemy/flattened/hlacerti_multidatatypes_producer.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/hlacerti_multidatatypes_producer.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/hlacerti_multidatatypes_producer.elkg.json
realworld/ptolemy/flattened/hlacerti_multidatatypes_producer.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/hlacerti_multidatatypes_producer.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/hlacerti_multidatatypes_producer.elkt.json
realworld/ptolemy/flattened/hoc_applyfft_ApplyFFT.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/hoc_applyfft_ApplyFFT.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/hoc_applyfft_ApplyFFT.elkg.json
realworld/ptolemy/flattened/hoc_applyfft_ApplyFFT.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/hoc_applyfft_ApplyFFT.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/hoc_applyfft_ApplyFFT.elkt.json
realworld/ptolemy/flattened/hoc_dftsubset_DFTSubSet.elkg	drift	20	coordinate	children[0]/x: number mismatch (20.0 != 30.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/hoc_dftsubset_DFTSubSet.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/hoc_dftsubset_DFTSubSet.elkg.json
realworld/ptolemy/flattened/hoc_dftsubset_DFTSubSet.elkt	drift	20	coordinate	children[0]/x: number mismatch (20.0 != 30.0)	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/hoc_dftsubset_DFTSubSet.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/hoc_dftsubset_DFTSubSet.elkt.json
realworld/ptolemy/flattened/hoc_iterateoverarray_IterateOverArray.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/hoc_iterateoverarray_IterateOverArray.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/hoc_iterateoverarray_IterateOverArray.elkg.json
realworld/ptolemy/flattened/hoc_iterateoverarray_IterateOverArray.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/hoc_iterateoverarray_IterateOverArray.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/hoc_iterateoverarray_IterateOverArray.elkt.json
realworld/ptolemy/flattened/jai_adaptivemedian_AdaptiveMedian.elkg	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/jai_adaptivemedian_AdaptiveMedian.elkg.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/jai_adaptivemedian_AdaptiveMedian.elkg.json
realworld/ptolemy/flattened/jai_adaptivemedian_AdaptiveMedian.elkt	match	0			/Users/luuvish/Projects/research/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/flattened/jai_adaptivemedian_AdaptiveMedian.elkt.json	/Users/luuvish/Projects/research/elk-rs/perf/model_parity/rust/layout/realworld/ptolemy/flattened/jai_adaptivemedian_AdaptiveMedian.elkt.json
