model_rel_path	status	diff_count	top_category	first_diff	java_layout_json	rust_layout_json
examples/user-hints/layered/verticalOrder.elkt	match	0			/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity/java/layout/examples/user-hints/layered/verticalOrder.elkt.json	perf/model_parity_step50_phase_focus_25_force_forward/rust/layout/examples/user-hints/layered/verticalOrder.elkt.json
tests/layered/compaction_oned/selfloop/selfloop_spline.elkt	drift	20	section	children[0]/y: number mismatch (43.0 != 12.0)	/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity/java/layout/tests/layered/compaction_oned/selfloop/selfloop_spline.elkt.json	perf/model_parity_step50_phase_focus_25_force_forward/rust/layout/tests/layered/compaction_oned/selfloop/selfloop_spline.elkt.json
tickets/layered/167_insidePortLabelsInHierarchicalGraphs.elkt	match	0			/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity/java/layout/tickets/layered/167_insidePortLabelsInHierarchicalGraphs.elkt.json	perf/model_parity_step50_phase_focus_25_force_forward/rust/layout/tickets/layered/167_insidePortLabelsInHierarchicalGraphs.elkt.json
tests/layered/node_label_placement/outside_placement_hpriority.elkt	match	0			/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity/java/layout/tests/layered/node_label_placement/outside_placement_hpriority.elkt.json	perf/model_parity_step50_phase_focus_25_force_forward/rust/layout/tests/layered/node_label_placement/outside_placement_hpriority.elkt.json
tickets/layered/734_nodeEdgeSpacingHierarchical.elkt	match	0			/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity/java/layout/tickets/layered/734_nodeEdgeSpacingHierarchical.elkt.json	perf/model_parity_step50_phase_focus_25_force_forward/rust/layout/tickets/layered/734_nodeEdgeSpacingHierarchical.elkt.json
tests/layered/self_loops/inside_outside.elkt	match	0			/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity/java/layout/tests/layered/self_loops/inside_outside.elkt.json	perf/model_parity_step50_phase_focus_25_force_forward/rust/layout/tests/layered/self_loops/inside_outside.elkt.json
tickets/layered/368_selfLoopLabelsIOOBE.elkt	match	0			/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity/java/layout/tickets/layered/368_selfLoopLabelsIOOBE.elkt.json	perf/model_parity_step50_phase_focus_25_force_forward/rust/layout/tickets/layered/368_selfLoopLabelsIOOBE.elkt.json
tickets/layered/360_badSelfLoopLabelPlacement.elkt	match	0			/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity/java/layout/tickets/layered/360_badSelfLoopLabelPlacement.elkt.json	perf/model_parity_step50_phase_focus_25_force_forward/rust/layout/tickets/layered/360_badSelfLoopLabelPlacement.elkt.json
tickets/layered/298_selfLoopsCauseAIOOBE.elkt	match	0			/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity/java/layout/tickets/layered/298_selfLoopsCauseAIOOBE.elkt.json	perf/model_parity_step50_phase_focus_25_force_forward/rust/layout/tickets/layered/298_selfLoopsCauseAIOOBE.elkt.json
tickets/layered/297_sameSideInsideSelfLoop.elkt	match	0			/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity/java/layout/tickets/layered/297_sameSideInsideSelfLoop.elkt.json	perf/model_parity_step50_phase_focus_25_force_forward/rust/layout/tickets/layered/297_sameSideInsideSelfLoop.elkt.json
tests/layered/compaction_oned/labels/edgeLabelAndSplines.elkt	match	0			/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity/java/layout/tests/layered/compaction_oned/labels/edgeLabelAndSplines.elkt.json	perf/model_parity_step50_phase_focus_25_force_forward/rust/layout/tests/layered/compaction_oned/labels/edgeLabelAndSplines.elkt.json
realworld/ptolemy/hierarchical/continuous_cartpendulum_CartPendulum.elkg	drift	20	section	children[2]/children[0]/y: number mismatch (272.4 != 254.4)	/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/hierarchical/continuous_cartpendulum_CartPendulum.elkg.json	perf/model_parity_step50_phase_focus_25_force_forward/rust/layout/realworld/ptolemy/hierarchical/continuous_cartpendulum_CartPendulum.elkg.json
realworld/ptolemy/hierarchical/continuous_cartpendulum_CartPendulum.elkt	drift	20	section	children[2]/children[0]/y: number mismatch (272.4 != 254.4)	/Users/cody.ij.hwang/Projects/github/elk-rs/perf/model_parity/java/layout/realworld/ptolemy/hierarchical/continuous_cartpendulum_CartPendulum.elkt.json	perf/model_parity_step50_phase_focus_25_force_forward/rust/layout/realworld/ptolemy/hierarchical/continuous_cartpendulum_CartPendulum.elkt.json
